Name	Sex	Birth	Games	Sport	Event	Status	Team	Pos	Medal	Nat
Américo Simonetti	Male	1936	1964 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Trago Amargo	29		Chile
Américo Simonetti	Male	1936	1972 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Altue	AC		Chile
Américo Simonetti	Male	1936	1972 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Chile	9		Chile
Américo Simonetti	Male	1936	1984 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Amaranto	=42		Chile
Américo Simonetti	Male	1936	1984 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Chile	14		Chile
Darya Singh	Male	1947	1980 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Open	Olympic	Bobby	AC		India
Darya Singh	Male	1947	1980 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Open	Olympic	India	AC		India
Gerry Sinnott	Male	1951	1976 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Open	Olympic	Croghan	6		Ireland
Gerry Sinnott	Male	1951	1976 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Open	Olympic	Ireland	AC		Ireland
Idzard, Baron Sirtema van Grovestins	Male	1893	1920 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Men	Olympic	Good Shot	20		Netherlands
Nikolay Sitko	Male	1914	1952 Summer Olympics	Equestrian Dressage (Equestrian)	Dressage, Individual, Open	Olympic	Cesar	25		Soviet Union
Nikolay Sitko	Male	1914	1952 Summer Olympics	Equestrian Dressage (Equestrian)	Dressage, Team, Open	Olympic	Soviet Union	7		Soviet Union
Nikolay Sitko	Male	1914	1956 Equestrian Olympics	Equestrian Dressage (Equestrian)	Dressage, Individual, Open	Olympic	Skatchek	18		Soviet Union
Nikolay Sitko	Male	1914	1956 Equestrian Olympics	Equestrian Dressage (Equestrian)	Dressage, Team, Open	Olympic	Soviet Union	4		Soviet Union
Ernest Shabaylo	Male	1931	1960 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Boston	AC		Soviet Union
Ernest Shabaylo	Male	1931	1960 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Soviet Union	AC		Soviet Union
Sergejs Šakurovs	Male	1958	1988 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Final	AC r1/2		Soviet Union
Sergejs Šakurovs	Male	1958	1988 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Soviet Union	AC		Soviet Union
Nikolay Shelenkov	Male	1919	1952 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Men	Olympic	Atiger	46		Soviet Union
Nikolay Shelenkov	Male	1919	1952 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Men	Olympic	Soviet Union	14		Soviet Union
Nikolay Shelenkov	Male	1919	1956 Equestrian Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Men	Olympic	Satrap	26		Soviet Union
Nikolay Shelenkov	Male	1919	1956 Equestrian Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Men	Olympic	Soviet Union	7		Soviet Union
Nick Skelton	Male	1957	1988 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Apollo	=7		Great Britain
Nick Skelton	Male	1957	1988 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Great Britain	6		Great Britain
Nick Skelton	Male	1957	1992 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Dollar Girl	70 r1/2		Great Britain
Nick Skelton	Male	1957	1992 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Great Britain	7		Great Britain
Nick Skelton	Male	1957	1996 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Showtime	23		Great Britain
Nick Skelton	Male	1957	1996 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Great Britain	=11		Great Britain
Nick Skelton	Male	1957	2004 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Arko III	=10		Great Britain
Nick Skelton	Male	1957	2008 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Russel	=29		Great Britain
Nick Skelton	Male	1957	2008 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Great Britain	5		Great Britain
Nick Skelton	Male	1957	2012 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Big Star	=5		Great Britain
Nick Skelton	Male	1957	2012 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Great Britain	1	Gold	Great Britain
Nick Skelton	Male	1957	2016 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Big Star	1	Gold	Great Britain
Nick Skelton	Male	1957	2016 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Great Britain	12		Great Britain
Jan Skoczylas	Male	1951	1972 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Open	Olympic	Wandal	36		Poland
Jan Skoczylas	Male	1951	1972 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Open	Olympic	Poland	10		Poland
Henrik Skougaard	Male	1910	1936 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Men	Olympic	Felicia	AC		Norway
Henrik Skougaard	Male	1910	1936 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Men	Olympic	Norway	AC		Norway
Franke Sloothaak	Male	1958	1984 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Farmer	=11		West Germany
Franke Sloothaak	Male	1958	1984 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	West Germany	3	Bronze	West Germany
Franke Sloothaak	Male	1958	1988 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Walzerkönig	=7		West Germany
Franke Sloothaak	Male	1958	1988 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	West Germany	1	Gold	West Germany
Franke Sloothaak	Male	1958	1992 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Prestige	=72 r1/2		Germany
Franke Sloothaak	Male	1958	1992 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Germany	11		Germany
Franke Sloothaak	Male	1958	1996 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Joly	AC r1/2		Germany
Franke Sloothaak	Male	1958	1996 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Germany	1	Gold	Germany
Eric Smiley	Male	1951	1992 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Open	Olympic	Enterprise	27		Ireland
Eric Smiley	Male	1951	1992 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Open	Olympic	Ireland	8		Ireland
Eric Smiley	Male	1951	1996 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Open	Olympic	Ireland	11		Ireland
Jerry Smit	Male	1969	1992 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Governor	=17		Italy
Jerry Smit	Male	1969	1992 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Italy	16		Italy
Jerry Smit	Male	1969	1996 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Constantijn	19		Italy
Jerry Smit	Male	1969	1996 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Italy	9		Italy
Jerry Smit	Male	1969	2000 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Lux Z	54 r1/2		Italy
Harvey Smith	Male	1938	1968 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Madison Time	11		Great Britain
Harvey Smith	Male	1938	1968 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Great Britain	8		Great Britain
Harvey Smith	Male	1938	1972 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Great Britain	4		Great Britain
Steven Smith	Male	1962	1984 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Great Britain	2	Silver	Great Britain
Yury Smyslov	Male	1920	1960 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Men	Olympic	Registratoia	AC		Soviet Union
Yury Smyslov	Male	1920	1960 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Men	Olympic	Soviet Union	AC		Soviet Union
Willy Sneyers	Male	1950	1992 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Open	Olympic	Drum	18		Belgium
Willy Sneyers	Male	1950	1992 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Open	Olympic	Belgium	4		Belgium
Gheorghe Soare	Male	1929	1956 Equestrian Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Men	Olympic	Cabala	AC		Romania
Gheorghe Soare	Male	1929	1956 Equestrian Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Men	Olympic	Romania	AC		Romania
Tadeusz Sokołowski	Male	1905	1936 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Men	Olympic	Zbieg II	AC		Poland
Tadeusz Sokołowski	Male	1905	1936 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Men	Olympic	Poland	AC		Poland
Joaquín Solano	Male	1913	1948 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Men	Olympic	Malinche	23		Mexico
Joaquín Solano	Male	1913	1948 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Men	Olympic	Mexico	3	Bronze	Mexico
Annette Solmell	Female	1959	1996 Summer Olympics	Equestrian Dressage (Equestrian)	Dressage, Individual, Open	Olympic	Strauss	19		Sweden
Annette Solmell	Female	1959	1996 Summer Olympics	Equestrian Dressage (Equestrian)	Dressage, Team, Open	Olympic	Sweden	5		Sweden
Antonio Somalo	Male	1896	1928 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Men	Olympic	Royal	AC		Spain
Antonio Somalo	Male	1896	1928 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Men	Olympic	Spain	AC		Spain
Lajos Somlay	Male	1924	1956 Equestrian Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Dobos	AC		Hungary
Lajos Somlay	Male	1924	1956 Equestrian Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Hungary	AC		Hungary
Lajos Somlay	Male	1924	1960 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Okulj	AC		Hungary
Alfredo Sone	Male	1965	1984 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Trumao	35		Chile
Alfredo Sone	Male	1965	1984 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Chile	14		Chile
Barry Sonshine	Male	1948	1968 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Open	Olympic	Durlas Eile	33		Canada
Barry Sonshine	Male	1948	1968 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Open	Olympic	Canada	8		Canada
Attila Soós, Jr.	Male	1971	1992 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Open	Olympic	Zsizsik	31		Hungary
Attila Soós, Jr.	Male	1971	1992 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Open	Olympic	Hungary	AC		Hungary
Attila Soós, Jr.	Male	1971	1996 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Open	Olympic	Hungary	13		Hungary
Oscar da Silva	Male	1920	1960 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Cerrito	AC		Brazil
Oscar da Silva	Male	1920	1960 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Brazil	AC		Brazil
Rafael Soto	Male	1957	1996 Summer Olympics	Equestrian Dressage (Equestrian)	Dressage, Individual, Open	Olympic	Invasor	38		Spain
Rafael Soto	Male	1957	1996 Summer Olympics	Equestrian Dressage (Equestrian)	Dressage, Team, Open	Olympic	Spain	7		Spain
Rafael Soto	Male	1957	2000 Summer Olympics	Equestrian Dressage (Equestrian)	Dressage, Individual, Open	Olympic	Invasor	12		Spain
Rafael Soto	Male	1957	2000 Summer Olympics	Equestrian Dressage (Equestrian)	Dressage, Team, Open	Olympic	Spain	5		Spain
Rafael Soto	Male	1957	2004 Summer Olympics	Equestrian Dressage (Equestrian)	Dressage, Individual, Open	Olympic	Invasor	8		Spain
Rafael Soto	Male	1957	2004 Summer Olympics	Equestrian Dressage (Equestrian)	Dressage, Team, Open	Olympic	Spain	2	Silver	Spain
Sidney de Souza	Male	1973	1996 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Open	Olympic	Brazil	15		Brazil
Valerio Sozzi	Male	1968	1992 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Pamina	AC r2/2		Italy
Valerio Sozzi	Male	1968	1992 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Italy	16		Italy
Valerio Sozzi	Male	1968	1996 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Gaston M	=9 r1/2		Italy
Valerio Sozzi	Male	1968	1996 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	Italy	9		Italy
Garibaldi Spighi	Male	1891	1920 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Men	Olympic	Otello	5		Italy
Garibaldi Spighi	Male	1891	1920 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Men	Olympic	Italy	2	Silver	Italy
Garibaldi Spighi	Male	1891	1920 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Men	Olympic	Virginia	=10		Italy
Artur Społowicz	Male	1963	1996 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Open	Olympic	Poland	16		Poland
Artur Społowicz	Male	1963	2008 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Open	Olympic	Wag	52		Poland
Guillermo Squella	Male	1923	1968 Summer Olympics	Equestrian Dressage (Equestrian)	Dressage, Individual, Open	Olympic	Colchaguino	=16		Chile
Guillermo Squella	Male	1923	1968 Summer Olympics	Equestrian Dressage (Equestrian)	Dressage, Team, Open	Olympic	Chile	6		Chile
Olof Stahre	Male	1909	1948 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Men	Olympic	Komet	=15		Sweden
Olof Stahre	Male	1909	1948 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Men	Olympic	Sweden	2	Silver	Sweden
Olof Stahre	Male	1909	1952 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Men	Olympic	Komet	8		Sweden
Olof Stahre	Male	1909	1952 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Men	Olympic	Sweden	1	Gold	Sweden
Walter Staley	Male	1932	1952 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Men	Olympic	Craigwood Park	18		United States
Walter Staley	Male	1932	1952 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Men	Olympic	United States	3	Bronze	United States
Walter Staley	Male	1932	1956 Equestrian Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Men	Olympic	Mud Dauber	AC		United States
Walter Staley	Male	1932	1956 Equestrian Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Men	Olympic	United States	AC		United States
Walter Staley	Male	1932	1960 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Men	Olympic	Fleet Captain	AC		United States
Walter Staley	Male	1932	1960 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Men	Olympic	United States	AC		United States
Ian Stark	Male	1954	1984 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Open	Olympic	Oxford Blue	9		Great Britain
Ian Stark	Male	1954	1984 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Open	Olympic	Great Britain	2	Silver	Great Britain
Ian Stark	Male	1954	1988 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Open	Olympic	Sir Wattie	2	Silver	Great Britain
Ian Stark	Male	1954	1988 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Open	Olympic	Great Britain	2	Silver	Great Britain
Ian Stark	Male	1954	1992 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Open	Olympic	Murphy Himself	AC		Great Britain
Ian Stark	Male	1954	1992 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Open	Olympic	Great Britain	6		Great Britain
Ian Stark	Male	1954	1996 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Open	Olympic	Great Britain	5		Great Britain
Ian Stark	Male	1954	2000 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Open	Olympic	Arakai	10		Great Britain
Ian Stark	Male	1954	2000 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Open	Olympic	Great Britain	2	Silver	Great Britain
František Statečný	Male	1900	1924 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Men	Olympic	Exterieur	AC		Czechoslovakia
František Statečný	Male	1900	1924 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Men	Olympic	Czechoslovakia	AC		Czechoslovakia
František Statečný	Male	1900	1928 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Men	Olympic	Fesák	AC		Czechoslovakia
František Statečný	Male	1900	1928 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Men	Olympic	Czechoslovakia	AC		Czechoslovakia
Hans Staub	Male	1959	1996 Summer Olympics	Equestrian Dressage (Equestrian)	Dressage, Individual, Open	Olympic	Dukaat	27		Switzerland
Hans Staub	Male	1959	1996 Summer Olympics	Equestrian Dressage (Equestrian)	Dressage, Team, Open	Olympic	Switzerland	6		Switzerland
Hartwig Steenken	Male	1941	1968 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Simona	=26		West Germany
Hartwig Steenken	Male	1941	1972 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Simona	=4		West Germany
Hartwig Steenken	Male	1941	1972 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	West Germany	1	Gold	West Germany
Boris Stefanov	Male	1946	1972 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Individual, Open	Olympic	Artek	AC		Bulgaria
Boris Stefanov	Male	1946	1972 Summer Olympics	Equestrian Eventing (Equestrian)	Three-Day Event, Team, Open	Olympic	Bulgaria	AC		Bulgaria
Bill Steinkraus	Male	1925	1952 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Men	Olympic	Hollandia	11		United States
Bill Steinkraus	Male	1925	1952 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Men	Olympic	United States	3	Bronze	United States
Bill Steinkraus	Male	1925	1956 Equestrian Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Night Owl	=15		United States
Bill Steinkraus	Male	1925	1956 Equestrian Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	United States	5		United States
Bill Steinkraus	Male	1925	1960 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Riviera Wonder	=15		United States
Bill Steinkraus	Male	1925	1960 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	United States	2	Silver	United States
Bill Steinkraus	Male	1925	1968 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Snowbound	1	Gold	United States
Bill Steinkraus	Male	1925	1972 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Individual, Open	Olympic	Snowbound	=22		United States
Bill Steinkraus	Male	1925	1972 Summer Olympics	Equestrian Jumping (Equestrian)	Jumping, Team, Open	Olympic	United States	2	Silver	United States
